-0.382008, -78.134809
-0.382502, -78.134755
-0.382963, -78.134272
-0.383446, -78.133940
-0.383585, -78.133274
-0.383296, -78.132545
-0.382813, -78.132480
-0.382931, -78.131772
-0.382620, -78.131429
-0.383049, -78.129712
-0.382909, -78.128618
-0.382276, -78.128425
-0.382180, -78.126837
-0.380506, -78.123296
-0.378800, -78.122878
-0.377942, -78.121773
-0.377706, -78.120968
-0.377084, -78.120507
-0.376483, -78.120421
-0.375775, -78.119595
-0.375099, -78.119348
-0.375045, -78.118855
-0.374981, -78.117911
-0.374509, -78.117481
-0.373951, -78.115979
-0.373125, -78.115325
-0.372857, -78.114746
-0.372149, -78.114306
-0.371129, -78.113061
-0.371204, -78.112696
-0.371634, -78.112181
-0.371548, -78.111666
-0.371923, -78.110036
-0.372363, -78.109210
-0.371719, -78.108448
-0.371805, -78.107429
-0.371322, -78.106474
-0.371558, -78.105519
-0.371086, -78.104221
-0.370207, -78.102590
-0.370647, -78.101496
-0.370357, -78.100197
-0.370754, -78.099403
-0.370797, -78.098835
-0.370303, -78.098502
-0.370614, -78.097193
-0.370282, -78.096346
-0.370325, -78.095541
-0.369659, -78.094693
-0.369391, -78.093889
-0.368930, -78.092837
-0.369574, -78.091013
-0.368919, -78.090434
-0.368758, -78.088835
-0.368286, -78.087494
-0.368651, -78.085048
-0.372760, -78.079759
-0.373736, -78.079727
-0.377845, -78.074834
-0.380045, -78.074362
-0.382984, -78.071487
-0.382469, -78.068912
-0.387673, -78.064052
-0.390151, -78.060061
-0.392565, -78.059310
-0.394732, -78.056198
-0.394593, -78.055115
-0.396610, -78.053677
-0.397382, -78.051853
-0.397017, -78.050780
-0.406287, -78.046607
-0.406673, -78.044107
-0.408293, -78.043538
-0.409548, -78.041103
-0.408937, -78.040212
-0.409656, -78.038249
-0.411415, -78.036060
-0.412102, -78.033807
-0.413271, -78.032112
-0.413679, -78.030235
-0.416576, -78.028904
-0.415975, -78.027016
-0.417262, -78.026834
-0.417509, -78.024065
-0.416651, -78.022692
-0.416597, -78.022220
-0.416479, -78.021694
-0.416876, -78.020536
-0.417380, -78.020364
-0.418239, -78.016770
-0.418796, -78.016394
-0.419751, -78.016008
-0.422466, -78.011491
-0.423817, -78.010966
-0.424568, -78.009024
-0.424987, -78.008873
-0.425577, -78.007983
-0.428806, -78.009539
-0.430480, -78.008004
-0.430008, -78.004400
-0.430276, -78.003252
-0.430029, -78.002619
-0.429976, -78.001181
-0.430641, -77.998831
-0.430319, -77.997812
-0.430190, -77.995441
-0.429718, -77.994497
-0.430147, -77.994025
-0.429825, -77.992094
-0.429525, -77.991192
-0.430566, -77.988435
-0.430029, -77.987942
-0.429375, -77.986268
-0.429343, -77.985013
-0.429385, -77.982963
-0.429933, -77.982438
-0.429858, -77.981912
-0.430716, -77.980056
-0.431392, -77.979552
-0.431542, -77.978565
-0.430920, -77.977363
-0.429407, -77.976440
-0.429096, -77.973350
-0.431596, -77.972084
-0.432722, -77.971097
-0.435061, -77.970915
-0.437121, -77.969896
-0.437958, -77.969295


















































































